"","area","area_title","area_type","naics","naics_title","i_group","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly"
"159","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1023","Mental Health and Substance Abuse Social Workers","detailed","520","13","0.52800000000000002","0.66",NA,"20.79","43240","3.7","13.26","15.32","18.579999999999998","24.34","30.08","27590","31870","38650","50630","62560",NA,NA
"160","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1029","Social Workers, All Other","detailed","180","5","0.182","0.46",NA,"29.83","62040","2","20.66","24.33","30.41","35.31","38.270000000000003","42970","50610","63260","73450","79600",NA,NA
"161","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1091","Health Education Specialists","detailed","590","13.2","0.59899999999999998","1.5",NA,"23.08","48010","2.8","12.33","16.64","22.04","28.47","35.770000000000003","25640","34600","45850","59230","74400",NA,NA
"162","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1092","Probation Officers and Correctional Treatment Specialists","detailed","190","1.8","0.19800000000000001","0.33",NA,"22.34","46470","2.4","18.989999999999998","20.14","20.84","23.2","26.88","39500","41880","43350","48260","55910",NA,NA
"163","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1093","Social and Human Service Assistants","detailed","2460","5.5","2.5019999999999998","0.91",NA,"15.74","32750","1.5","11.32","13.1","15.45","17.82","20.399999999999999","23550","27250","32140","37070","42430",NA,NA
"164","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1094","Community Health Workers","detailed","400","19.399999999999999","0.41099999999999998","1.02",NA,"20.02","41630","1.8","13.69","15.7","18.190000000000001","23.71","29.89","28480","32660","37840","49320","62170",NA,NA
"165","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1099","Community and Social Service Specialists, All Other","detailed","550","3.8","0.55800000000000005","0.84",NA,"20.190000000000001","41990","1.6","16.989999999999998","17","19.55","22.26","25.14","35340","35360","40660","46300","52280",NA,NA
"166","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-2011","Clergy","detailed","320","12","0.32300000000000001","0.89",NA,"22.16","46090","2.4","11.94","17.41","22.08","26.63","30.79","24830","36210","45920","55390","64050",NA,NA
"167","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-2021","Directors, Religious Activities and Education","detailed","30","8.1999999999999993","3.2000000000000001E-2","0.22",NA,"29.3","60940","9","14.43","18.989999999999998","29.7","36.69","43.84","30010","39490","61770","76310","91180",NA,NA
"168","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-0000","Legal Occupations","major","5300","3.4","5.3979999999999997","0.69",NA,"41.08","85450","3","17.53","24.16","33.25","51.1","75.81","36460","50250","69160","106300","157690",NA,NA
"169","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-1011","Lawyers","detailed","2930","5.2","2.9849999999999999","0.67",NA,"54.26","112860","2.7","27.51","34.659999999999997","47.54","68.03","89.03","57220","72090","98890","141500","185180",NA,NA
"170","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-1012","Judicial Law Clerks","detailed","80","11.5","8.3000000000000004E-2","0.74",NA,"*","*","*","*","*","*","*","*","*","*","*","*","*",NA,NA
"171","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-1022","Arbitrators, Mediators, and Conciliators","detailed","**","**","**","**",NA,"24.3","50550","4.2","15.13","17.489999999999998","21.86","28.23","42.62","31470","36390","45470","58720","88660",NA,NA
"172","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-2011","Paralegals and Legal Assistants","detailed","1830","5.6","1.861","0.83",NA,"25.48","53010","3.1","15.85","19.48","25.13","30.42","36.44","32960","40520","52280","63280","75790",NA,NA
"173","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-2093","Title Examiners, Abstractors, and Searchers","detailed","320","27.8","0.32800000000000001","0.91",NA,"19.32","40180","4.8","13.56","15.95","18.28","22.64","27.36","28200","33170","38020","47090","56910",NA,NA
"174","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","23-2099","Legal Support Workers, All Other","detailed","70","9.1999999999999993","6.9000000000000006E-2","0.23",NA,"24.67","51320","4.5999999999999996","13.88","19.68","23.2","28.63","34.119999999999997","28870","40940","48260","59560","70970",NA,NA
"175","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-0000","Educational Instruction and Library Occupations","major","61220","1.8","62.335999999999999","1.03",NA,"26.25","54590","2.6","11.88","15.94","24.41","32.76","41.78","24710","33160","50770","68140","86900",NA,NA
"176","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1011","Business Teachers, Postsecondary","detailed","620","8.5","0.63300000000000001","1.1100000000000001",NA,"*","97300","11.8","*","*","*","*","*","47370","58590","74890","115260","178090","TRUE",NA
"177","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1021","Computer Science Teachers, Postsecondary","detailed","250","11.1","0.25900000000000001","1.2",NA,"*","95900","5.3","*","*","*","*","*","53180","69080","86670","111370","154040","TRUE",NA
"178","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1022","Mathematical Science Teachers, Postsecondary","detailed","310","7.7","0.317","0.91",NA,"*","75740","3.9","*","*","*","*","*","48690","56290","66890","81800","115000","TRUE",NA
"179","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1032","Engineering Teachers, Postsecondary","detailed","70","0","7.0999999999999994E-2","0.28999999999999998",NA,"*","103150","2.4","*","*","*","*","*","65660","77240","93680","116640","171910","TRUE",NA
"180","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1041","Agricultural Sciences Teachers, Postsecondary","detailed","270","16.399999999999999","0.27100000000000002","4.21",NA,"*","85040","2.5","*","*","*","*","*","44230","59920","79890","104470","130730","TRUE",NA
"181","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1042","Biological Science Teachers, Postsecondary","detailed","520","6","0.53","1.47",NA,"*","87380","4.8","*","*","*","*","*","50360","60110","79250","101240","139610","TRUE",NA
"182","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1052","Chemistry Teachers, Postsecondary","detailed","180","7.7","0.18099999999999999","1.24",NA,"*","83900","10.6","*","*","*","*","*","50850","58430","72180","95390","139390","TRUE",NA
"183","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1054","Physics Teachers, Postsecondary","detailed","120","11.6","0.127","1.35",NA,"*","90020","5.4","*","*","*","*","*","52560","64080","81980","105650","136950","TRUE",NA
"184","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1062","Area, Ethnic, and Cultural Studies Teachers, Postsecondary","detailed","50","3.4","5.2999999999999999E-2","0.74",NA,"*","87790","9.3000000000000007","*","*","*","*","*","50060","57940","70720","101450","148890","TRUE",NA
"185","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1063","Economics Teachers, Postsecondary","detailed","160","5","0.16400000000000001","1.82",NA,"*","96590","10","*","*","*","*","*","51310","67230","82130","117300","153810","TRUE",NA
"186","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1064","Geography Teachers, Postsecondary","detailed","50","22","5.5E-2","2.0499999999999998",NA,"*","75100","4.5","*","*","*","*","*","44580","57860","72310","90860","111350","TRUE",NA
"187","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1065","Political Science Teachers, Postsecondary","detailed","110","13.2","0.11","1.02",NA,"*","88180","4","*","*","*","*","*","46860","58320","76030","103810","161940","TRUE",NA
"188","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1066","Psychology Teachers, Postsecondary","detailed","250","8.5","0.253","0.99",NA,"*","78360","4","*","*","*","*","*","43090","57000","73300","95560","122710","TRUE",NA
"189","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1067","Sociology Teachers, Postsecondary","detailed","140","13.6","0.13900000000000001","1.47",NA,"*","75130","3.6","*","*","*","*","*","48910","58240","69740","82080","108330","TRUE",NA
"190","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1069","Social Sciences Teachers, Postsecondary, All Other","detailed","110","13.7","0.107","0.93",NA,"*","87480","7.2","*","*","*","*","*","38450","58940","81020","100660","152000","TRUE",NA
"191","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1071","Health Specialties Teachers, Postsecondary","detailed","2200","4.5999999999999996","2.2450000000000001","1.63",NA,"*","94940","3","*","*","*","*","*","44210","57060","86100","115340","163690","TRUE",NA
"192","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1072","Nursing Instructors and Teachers, Postsecondary","detailed","670","7.3","0.68","1.67",NA,"*","75520","2.8","*","*","*","*","*","43690","55070","70660","91230","119540","TRUE",NA
"193","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1081","Education Teachers, Postsecondary","detailed","750","26.8","0.76500000000000001","1.83",NA,"*","76060","4","*","*","*","*","*","28640","46260","64840","88710","125870","TRUE",NA
"194","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1082","Library Science Teachers, Postsecondary","detailed","50","8.6","5.2999999999999999E-2","1.76",NA,"*","71870","3.3","*","*","*","*","*","52200","59480","70810","82770","97150","TRUE",NA
"195","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1111","Criminal Justice and Law Enforcement Teachers, Postsecondary","detailed","140","22","0.14099999999999999","1.48",NA,"*","61910","2.8","*","*","*","*","*","19410","43770","58400","74720","98510","TRUE",NA
"196","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1112","Law Teachers, Postsecondary","detailed","100","0","0.104","0.94",NA,"*","160590","8","*","*","*","*","*","65260","107220","155190","198920","#","TRUE",NA
"197","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1113","Social Work Teachers, Postsecondary","detailed","130","14.1","0.13600000000000001","1.46",NA,"*","76020","5.6","*","*","*","*","*","39230","52690","68230","92390","127330","TRUE",NA
"198","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1121","Art, Drama, and Music Teachers, Postsecondary","detailed","630","14.3","0.64300000000000002","1",NA,"*","79100","4.4000000000000004","*","*","*","*","*","39350","50570","66460","90950","127150","TRUE",NA
"199","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1122","Communications Teachers, Postsecondary","detailed","240","12","0.248","1.25",NA,"*","74040","1.9","*","*","*","*","*","42510","52310","67390","88190","119170","TRUE",NA
"200","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1123","English Language and Literature Teachers, Postsecondary","detailed","400","7.9","0.40600000000000003","0.88",NA,"*","67840","2.8","*","*","*","*","*","40260","50020","62200","78590","100160","TRUE",NA
"201","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1124","Foreign Language and Literature Teachers, Postsecondary","detailed","150","13.9","0.154","0.91",NA,"*","64900","4.4000000000000004","*","*","*","*","*","29970","45510","62440","80880","100380","TRUE",NA
"202","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1125","History Teachers, Postsecondary","detailed","140","11","0.13800000000000001","0.97",NA,"*","75930","2.5","*","*","*","*","*","43150","56900","73430","93670","117670","TRUE",NA
"203","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1126","Philosophy and Religion Teachers, Postsecondary","detailed","170","7.8","0.17","1.07",NA,"*","67650","4.5999999999999996","*","*","*","*","*","35170","54500","64300","79370","98060","TRUE",NA
"204","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1193","Recreation and Fitness Studies Teachers, Postsecondary","detailed","90","37.4","9.1999999999999998E-2","0.85",NA,"*","60160","5.7","*","*","*","*","*","24670","51790","57860","64050","95300","TRUE",NA
"205","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1194","Career/Technical Education Teachers, Postsecondary","detailed","830","13.1","0.84199999999999997","1.1000000000000001",NA,"30.05","62510","4.2","19.36","23.77","30.07","36.15","41.88","40260","49450","62540","75180","87110",NA,NA
"206","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-1199","Postsecondary Teachers, All Other","detailed","700","16.899999999999999","0.71699999999999997","0.52",NA,"*","58300","11.9","*","*","*","*","*","20630","33450","48760","71840","100450","TRUE",NA
"207","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2011","Preschool Teachers, Except Special Education","detailed","1890","21.4","1.9259999999999999","0.66",NA,"18.82","39140","4.4000000000000004","11.12","13","17.11","23.13","29.47","23120","27050","35590","48110","61310",NA,NA
"208","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2012","Kindergarten Teachers, Except Special Education","detailed","1040","9","1.0569999999999999","1.25",NA,"*","60030","4","*","*","*","*","*","42260","49370","58050","69290","80530","TRUE",NA
"209","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2021","Elementary School Teachers, Except Special Education","detailed","9810","4.9000000000000004","9.99","1.03",NA,"*","60390","2.9","*","*","*","*","*","39130","49170","58930","71260","84810","TRUE",NA
"210","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2022","Middle School Teachers, Except Special and Career/Technical Education","detailed","4310","7.9","4.3920000000000003","1.04",NA,"*","62130","2.8","*","*","*","*","*","41620","49950","60210","73200","85120","TRUE",NA
"211","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2023","Career/Technical Education Teachers, Middle School","detailed","330","15.5","0.33600000000000002","4.16",NA,"*","62570","5.9","*","*","*","*","*","37800","48060","63560","75400","87610","TRUE",NA
"212","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2031","Secondary School Teachers, Except Special and Career/Technical Education","detailed","6890","7","7.0119999999999996","0.99",NA,"*","60500","2.1","*","*","*","*","*","41310","49660","60210","71600","79560","TRUE",NA
"213","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2032","Career/Technical Education Teachers, Secondary School","detailed","530","9.9","0.54","1.06",NA,"*","65330","2.2999999999999998","*","*","*","*","*","48470","55530","64390","75610","84120","TRUE",NA
"214","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2051","Special Education Teachers, Preschool","detailed","120","7.1","0.126","0.83",NA,"*","57330","4.0999999999999996","*","*","*","*","*","38070","47230","56010","63040","78170","TRUE",NA
"215","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2052","Special Education Teachers, Kindergarten and Elementary School","detailed","1300","5.6","1.323","1",NA,"*","59380","4.0999999999999996","*","*","*","*","*","40000","47080","58490","71010","81140","TRUE",NA
"216","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2057","Special Education Teachers, Middle School","detailed","640","9.1","0.65400000000000003","1.1200000000000001",NA,"*","60080","3.3","*","*","*","*","*","42030","50050","58580","69710","80050","TRUE",NA
"217","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2058","Special Education Teachers, Secondary School","detailed","920","5.2","0.93600000000000005","0.96",NA,"*","61020","2.5","*","*","*","*","*","43480","52370","59900","70320","80050","TRUE",NA
"218","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-2059","Special Education Teachers, All Other","detailed","100","4.9000000000000004","9.8000000000000004E-2","0.4",NA,"*","61810","3.7","*","*","*","*","*","33570","38680","66490","78250","91690","TRUE",NA
"219","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-3011","Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","detailed","160","9.9","0.159","0.45",NA,"21.61","44950","3.5","13.25","15.95","20.079999999999998","27.18","33.42","27570","33170","41770","56540","69510",NA,NA
"220","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-3021","Self-Enrichment Teachers","detailed","2210","9.1999999999999993","2.2530000000000001","1.31",NA,"18.059999999999999","37560","7.1","9.5500000000000007","10.46","14.89","21.75","29.07","19860","21760","30970","45250","60460",NA,NA
"221","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-3031","Substitute Teachers, Short-Term","detailed","4320","8.4","4.3970000000000002","1.1000000000000001",NA,"18.72","38940","4.2","14.09","16.12","18.38","20.99","23.03","29300","33530","38240","43650","47900",NA,NA
"222","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-3097","Tutors and Teachers and Instructors, All Other","detailed","1310","9.4","1.339","0.61",NA,"*","45040","5.7","*","*","*","*","*","22120","25610","38200","59040","77630","TRUE",NA
"223","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-4012","Curators","detailed","80","14.7","8.4000000000000005E-2","0.96",NA,"22.97","47770","4.7","12.09","19.28","22.72","27.94","31.54","25140","40090","47270","58120","65600",NA,NA
"224","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-4013","Museum Technicians and Conservators","detailed","90","9.1999999999999993","9.1999999999999998E-2","1.03",NA,"17.34","36080","7.2","10.43","11.56","16.100000000000001","19.89","24.33","21690","24050","33490","41360","50600",NA,NA
"225","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-4022","Librarians and Media Collections Specialists","detailed","930","5.9","0.94899999999999995","1.03",NA,"25.56","53170","4.3","11.97","15.25","26.93","33.22","37.75","24900","31720","56020","69100","78510",NA,NA
"226","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-4031","Library Technicians","detailed","510","6.2","0.51600000000000001","0.85",NA,"16.05","33390","1.9","9.92","11.54","15.37","20.27","23.14","20630","24010","31960","42160","48120",NA,NA
"227","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-9021","Farm and Home Management Educators","detailed","470","31","0.47599999999999998","8.01",NA,"33.64","69970","7.4","15.88","21.89","32.49","44.28","54.41","33020","45540","67580","92110","113180",NA,NA
"228","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-9031","Instructional Coordinators","detailed","750","4.7","0.76600000000000001","0.64",NA,"32.76","68130","3.5","21.17","25.84","32","39.21","46.5","44030","53740","66560","81550","96710",NA,NA
"229","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-9044","Teaching Assistants, Postsecondary","detailed","120","4.5","0.122","0.13",NA,"*","28070","4.0999999999999996","*","*","*","*","*","19960","20380","26280","32540","40760","TRUE",NA
"230","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-9045","Teaching Assistants, Except Postsecondary","detailed","11410","3.2","11.624000000000001","1.27",NA,"*","28480","2.7","*","*","*","*","*","20420","23330","27220","30890","36840","TRUE",NA
"231","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","25-9099","Educational Instruction and Library Workers, All Other","detailed","210","13.9","0.21199999999999999","0.24",NA,"21.62","44970","2.2000000000000002","14.86","16.32","19.73","26.69","32.979999999999997","30910","33940","41030","55520","68600",NA,NA
"232","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","11050","3.4","11.254","0.82",NA,"22.25","46280","2.6","9.65","13.5","19.12","27.38","37.36","20060","28080","39770","56940","77700",NA,NA
"233","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1011","Art Directors","detailed","190","31.6","0.191","0.65",NA,"42.83","89090","9.1999999999999993","22.24","29.16","38.43","48.52","63.56","46260","60660","79940","100920","132200",NA,NA
"234","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1012","Craft Artists","detailed","30","46.3","3.2000000000000001E-2","1",NA,"18.47","38410","13.5","9.5","9.6300000000000008","17.14","23.71","34.33","19750","20020","35660","49310","71410",NA,NA
"235","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators","detailed","70","33.9","7.0999999999999994E-2","0.85",NA,"21.85","45450","8.6","9.58","14.68","21.54","24.88","35.65","19930","30530","44810","51750","74140",NA,NA
"236","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1014","Special Effects Artists and Animators","detailed","60","10.6","6.3E-2","0.31",NA,"26.56","55240","5.5","14.95","19.670000000000002","24.61","32.4","43.32","31090","40900","51200","67390","90100",NA,NA
"237","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1019","Artists and Related Workers, All Other","detailed","30","37.200000000000003","3.4000000000000002E-2","0.67",NA,"23.5","48890","2.1","9.23","18.82","24.49","28.52","36.450000000000003","19190","39140","50930","59330","75820",NA,NA
"238","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1021","Commercial and Industrial Designers","detailed","90","18.8","9.5000000000000001E-2","0.43",NA,"31.16","64800","3","21.21","25.39","30.23","37.200000000000003","43.99","44120","52810","62880","77380","91490",NA,NA
"239","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1023","Floral Designers","detailed","420","9","0.42399999999999999","1.49",NA,"13.03","27090","2.6","9.39","10.25","12.39","15.17","18.07","19520","21320","25780","31560","37590",NA,NA
"240","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1024","Graphic Designers","detailed","1710","4.9000000000000004","1.736","1.18",NA,"22.87","47560","1.7","13.92","17.170000000000002","21.91","27.69","34.520000000000003","28950","35720","45560","57590","71800",NA,NA
"241","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1025","Interior Designers","detailed","290","13.7","0.29399999999999998","0.71",NA,"24.06","50050","8.5","9.42","16.059999999999999","22.21","30.1","42.85","19580","33400","46190","62600","89130",NA,NA
"242","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1026","Merchandise Displayers and Window Trimmers","detailed","550","40.5","0.55500000000000005","0.57999999999999996",NA,"15.71","32680","5.0999999999999996","9.8800000000000008","10.82","13.4","17.260000000000002","28.72","20540","22510","27870","35900","59730",NA,NA
"243","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-1027","Set and Exhibit Designers","detailed","60","33.799999999999997","6.4000000000000001E-2","0.79",NA,"28.85","60010","6.3","11.94","17.87","25.02","35.28","55.62","24830","37160","52050","73380","115700",NA,NA
"244","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2011","Actors","detailed","50","22.4","5.6000000000000001E-2","0.16",NA,"15.51","*","4.0999999999999996","9.3000000000000007","13.04","14.3","15.48","25.37","*","*","*","*","*",NA,"TRUE"
"245","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2012","Producers and Directors","detailed","430","13.9","0.438","0.5",NA,"25.56","53170","6.6","14.1","17.38","23.5","33.08","42.6","29340","36150","48880","68810","88600",NA,NA
"246","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2021","Athletes and Sports Competitors","detailed","80","5.8","8.5000000000000006E-2","1.1100000000000001",NA,"*","73320","9.5","*","*","*","*","*","19730","19960","49550","100750","126260","TRUE",NA
"247","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2022","Coaches and Scouts","detailed","1430","11.5","1.4590000000000001","0.89",NA,"*","39440","11.3","*","*","*","*","*","19140","19700","27560","43420","68630","TRUE",NA
"248","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2023","Umpires, Referees, and Other Sports Officials","detailed","150","8.8000000000000007","0.152","1.1100000000000001",NA,"*","28600","11.4","*","*","*","*","*","20030","20240","22880","35120","41660","TRUE",NA
"249","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-2042","Musicians and Singers","detailed","330","25.6","0.33600000000000002","1.2",NA,"21.56","*","10.4","11.95","15.15","18.260000000000002","28.4","34.020000000000003","*","*","*","*","*",NA,"TRUE"
"250","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3011","Broadcast Announcers and Radio Disc Jockeys","detailed","330","11.5","0.34","1.71",NA,"18.05","37550","6.6","9.4499999999999993","10.35","13.87","19.27","33.22","19650","21530","28850","40070","69110",NA,NA
"251","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3023","News Analysts, Reporters, and Journalists","detailed","410","13.2","0.41299999999999998","1.37",NA,"20.74","43140","9.4","9.6999999999999993","11.71","15.8","23.74","34.75","20170","24360","32870","49370","72280",NA,NA
"252","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3031","Public Relations Specialists","detailed","1330","7","1.355","0.81",NA,"29.22","60770","10","16.03","19.239999999999998","24.68","32.44","43.1","33340","40020","51330","67470","89650",NA,NA
"253","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3041","Editors","detailed","400","9.5","0.40400000000000003","0.62",NA,"21.65","45020","3.9","10.71","15.39","19.16","26.75","35.21","22280","32010","39850","55640","73230",NA,NA
"254","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3042","Technical Writers","detailed","290","9.5","0.29499999999999998","0.85",NA,"30.42","63270","2.4","19.98","22.95","29.69","37.49","44.39","41550","47740","61760","77980","92330",NA,NA
"255","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3043","Writers and Authors","detailed","240","10.4","0.247","0.79",NA,"24.31","50570","3.6","14.02","18.25","23.1","28.54","36.06","29150","37960","48050","59350","75000",NA,NA
"256","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3091","Interpreters and Translators","detailed","700","8.4","0.71499999999999997","1.78",NA,"22.22","46210","3.3","15.17","16.72","19.47","24.21","37.299999999999997","31550","34780","40500","50350","77570",NA,NA
"257","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-3099","Media and Communication Workers, All Other","detailed","110","11.8","0.11","0.64",NA,"17.760000000000002","36950","9.1999999999999993","9.52","10.29","15.7","21.88","29.98","19790","21400","32650","45500","62350",NA,NA
"258","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4011","Audio and Video Technicians","detailed","200","21.1","0.20599999999999999","0.41",NA,"18.649999999999999","38800","2.7","10.95","14.19","17.66","22.66","27.97","22780","29500","36730","47120","58170",NA,NA
"259","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4012","Broadcast Technicians","detailed","120","29.2","0.126","0.65",NA,"18.760000000000002","39020","5.4","9.7200000000000006","11.51","17.66","24.98","29.77","20230","23930","36740","51950","61920",NA,NA
"260","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4021","Photographers","detailed","230","13.2","0.23","0.67",NA,"15.81","32890","4.5999999999999996","9.65","11.71","14.27","18.93","25.05","20070","24350","29680","39380","52110",NA,NA
"261","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4031","Camera Operators, Television, Video, and Film","detailed","170","19.8","0.17599999999999999","1.2",NA,"*","*","*","*","*","*","*","*","*","*","*","*","*",NA,NA
"262","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4032","Film and Video Editors","detailed","140","20.2","0.14699999999999999","0.79",NA,"19.559999999999999","40670","5.3","11.33","14.59","18.95","23.51","28.99","23560","30340","39420","48890","60290",NA,NA
"263","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","27-4098","Lighting Technicians and Media and Communication Equipment Workers, All Other","detailed","180","13.3","0.18099999999999999","1.1299999999999999",NA,"27.06","56290","8.9","9.65","13.68","27.56","38.270000000000003","47.55","20080","28450","57330","79600","98890",NA,NA
"264","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-0000","Healthcare Practitioners and Technical Occupations","major","62390","2","63.529000000000003","1.08",NA,"36.770000000000003","76480","2","16.96","23.1","30.11","38.93","59.07","35280","48050","62630","80960","122870",NA,NA
"265","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1011","Chiropractors","detailed","550","20.399999999999999","0.56399999999999995","2.37",NA,"33.44","69560","10.5","11.44","22.19","32.46","36.94","45.48","23800","46160","67510","76830","94600",NA,NA
"266","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","29-1021","Dentists, General","detailed","490","22.1","0.496","0.66",NA,"66.47","138250","10.7","27.56","33.76","55.41","91.99","#","57330","70210","115260","191330","#",NA,NA
